,Flux_x(LVLH),Flux_y(LVLH),Flux_z(LVLH),shadow function,SUN_pos_i(X)[m],SUN_pos_i(Y)[m],SUN_pos_i(Z)[m],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s]
1556,0.9256983662,-0.254478282,-0.2798624207,1,4770000000,-135000000000,-58500000000,4246066.573,-218002.6917,6064004.669,0.01688338841,0.9995666884,0.02411195875
1557,0.9254206897,-0.2544782703,-0.2807792577,1,4770000000,-135000000000,-58500000000,4246188.352,-210669.4631,6064178.586,0.01631544712,0.9995953563,0.02330085544
1558,0.9251421053,-0.2544782586,-0.2816958192,1,4770000000,-135000000000,-58500000000,4246305.963,-203336.0277,6064346.553,0.01574748982,0.9996230433,0.02248972928
1559,0.924862613,-0.2544782468,-0.2826121042,1,4770000000,-135000000000,-58500000000,4246419.408,-196002.3928,6064508.569,0.01517951707,0.9996497494,0.02167858105
1560,0.9245822133,-0.2544782351,-0.2835281119,1,4770000000,-135000000000,-58500000000,4246528.686,-188668.5656,6064664.634,0.01461152941,0.9996754745,0.02086741156
1561,0.9243009063,-0.2544782234,-0.2844438413,1,4770000000,-135000000000,-58500000000,4246633.797,-181334.5533,6064814.748,0.01404352743,0.9997002187,0.02005622158
1562,0.9240186923,-0.2544782116,-0.2853592916,1,4770000000,-135000000000,-58500000000,4246734.741,-174000.363,6064958.911,0.01347551167,0.999723982,0.01924501191
1563,0.9237355717,-0.2544781999,-0.2862744619,1,4770000000,-135000000000,-58500000000,4246831.518,-166666.0019,6065097.123,0.01290748268,0.9997467642,0.01843378336
1564,0.9234515448,-0.2544781882,-0.2871893512,1,4770000000,-135000000000,-58500000000,4246924.128,-159331.4774,6065229.383,0.01233944102,0.9997685654,0.01762253672
1565,0.9231666116,-0.2544781765,-0.2881039586,1,4770000000,-135000000000,-58500000000,4247012.57,-151996.7965,6065355.691,0.01177138726,0.9997893856,0.0168112728
1566,0.9228807727,-0.2544781648,-0.2890182833,1,4770000000,-135000000000,-58500000000,4247096.845,-144661.9664,6065476.048,0.01120332194,0.9998092247,0.01599999237
1567,0.9225940282,-0.2544781531,-0.2899323244,1,4770000000,-135000000000,-58500000000,4247176.952,-137326.9944,6065590.453,0.01063524563,0.9998280828,0.01518869626
1568,0.9223063784,-0.2544781414,-0.290846081,1,4770000000,-135000000000,-58500000000,4247252.891,-129991.8876,6065698.906,0.01006715888,0.9998459597,0.01437738522
1569,0.9220178237,-0.2544781297,-0.2917595521,1,4770000000,-135000000000,-58500000000,4247324.663,-122656.6533,6065801.406,0.009499062253,0.9998628555,0.01356606008
1570,0.9217283642,-0.254478118,-0.292672737,1,4770000000,-135000000000,-58500000000,4247392.267,-115321.2986,6065897.955,0.008930956307,0.9998787702,0.01275472163
1571,0.9214380003,-0.2544781063,-0.2935856345,1,4770000000,-135000000000,-58500000000,4247455.704,-107985.8307,6065988.551,0.008362841596,0.9998937037,0.01194337066
