,Flux_x(LVLH),Flux_y(LVLH),Flux_z(LVLH),shadow function,SUN_pos_i(X)[m],SUN_pos_i(Y)[m],SUN_pos_i(Z)[m],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s]
71,-0.8524858546,-0.5223118106,0.02140650324,1,-5840000000,139000000000,60400000000,7387690.435,298516.7824,426325.6627,-0.07027384651,0.5721588413,0.8171265794
72,-0.852464218,-0.5223118322,0.02225095594,1,-5840000000,139000000000,60400000000,7387171.261,302714.1621,432320.1353,-0.07126195183,0.5721186324,0.8170691554
73,-0.8524417448,-0.5223118539,0.02309538684,1,-5840000000,139000000000,60400000000,7386644.838,306911.2448,438314.1838,-0.07224998722,0.5720778621,0.8170109296
74,-0.8524184354,-0.5223118753,0.02393979512,1,-5840000000,139000000000,60400000000,7386111.166,311108.0264,444307.8022,-0.07323795171,0.5720365306,0.8169519019
75,-0.8523942893,-0.5223118969,0.0247841799,1,-5840000000,139000000000,60400000000,7385570.247,315304.5026,450300.9846,-0.07422584434,0.5719946376,0.8168920728
76,-0.852369307,-0.5223119184,0.0256285404,1,-5840000000,139000000000,60400000000,7385022.081,319500.6695,456293.7251,-0.07521366414,0.5719521835,0.8168314419
77,-0.8523434881,-0.52231194,0.02647287576,1,-5840000000,139000000000,60400000000,7384466.668,323696.5228,462286.0179,-0.07620141012,0.571909168,0.8167700096
78,-0.8523168329,-0.5223119615,0.02731718516,1,-5840000000,139000000000,60400000000,7383904.009,327892.0585,468277.857,-0.07718908135,0.5718655914,0.8167077758
79,-0.8522893413,-0.5223119831,0.0281614678,1,-5840000000,139000000000,60400000000,7383334.104,332087.2725,474269.2367,-0.07817667681,0.5718214536,0.8166447407
80,-0.8522610135,-0.5223120046,0.02900572282,1,-5840000000,139000000000,60400000000,7382756.954,336282.1606,480260.1509,-0.07916419559,0.5717767547,0.8165809041
81,-0.8522318493,-0.5223120261,0.02984994939,1,-5840000000,139000000000,60400000000,7382172.56,340476.7187,486250.5939,-0.08015163666,0.5717314948,0.8165162662
82,-0.8522018489,-0.5223120476,0.0306941467,1,-5840000000,139000000000,60400000000,7381580.922,344670.9427,492240.5598,-0.08113899908,0.5716856738,0.8164508272
83,-0.8521710121,-0.5223120692,0.0315383139,1,-5840000000,139000000000,60400000000,7380982.041,348864.8285,498230.0426,-0.0821262819,0.5716392918,0.816384587
84,-0.8521393392,-0.5223120908,0.03238245019,1,-5840000000,139000000000,60400000000,7380375.917,353058.372,504219.0366,-0.08311348412,0.5715923489,0.8163175457
85,-0.8521068302,-0.5223121122,0.03322655472,1,-5840000000,139000000000,60400000000,7379762.551,357251.569,510207.5358,-0.08410060479,0.5715448452,0.8162497034
86,-0.8520734849,-0.5223121338,0.03407062667,1,-5840000000,139000000000,60400000000,7379141.943,361444.4155,516195.5343,-0.08508764293,0.5714967805,0.8161810601
87,-0.8520393035,-0.5223121554,0.0349146652,1,-5840000000,139000000000,60400000000,7378514.095,365636.9073,522183.0263,-0.08607459758,0.5714481551,0.816111616
88,-0.8520042862,-0.5223121768,0.0357586695,1,-5840000000,139000000000,60400000000,7377879.006,369829.0403,528170.0059,-0.08706146776,0.571398969,0.8160413709
89,-0.8519684326,-0.5223121984,0.03660263873,1,-5840000000,139000000000,60400000000,7377236.677,374020.8104,534156.4672,-0.08804825252,0.5713492221,0.8159703252
90,-0.8519317432,-0.5223122199,0.03744657206,1,-5840000000,139000000000,60400000000,7376587.11,378212.2135,540142.4044,-0.08903495088,0.5712989147,0.8158984787
91,-0.8518942177,-0.5223122414,0.03829046868,1,-5840000000,139000000000,60400000000,7375930.304,382403.2455,546127.8115,-0.09002156187,0.5712480466,0.8158258317
92,-0.8518558563,-0.522312263,0.03913432774,1,-5840000000,139000000000,60400000000,7375266.26,386593.9022,552112.6828,-0.09100808453,0.571196618,0.8157523841
93,-0.851816659,-0.5223122845,0.03997814842,1,-5840000000,139000000000,60400000000,7374594.98,390784.1796,558097.0123,-0.09199451787,0.5711446288,0.8156781361
94,-0.8517766258,-0.522312306,0.04082192989,1,-5840000000,139000000000,60400000000,7373916.462,394974.0735,564080.7941,-0.09298086096,0.5710920793,0.8156030876
95,-0.8517357568,-0.5223123276,0.04166567133,1,-5840000000,139000000000,60400000000,7373230.709,399163.5798,570064.0224,-0.09396711279,0.5710389693,0.8155272388
96,-0.8516940521,-0.5223123491,0.04250937191,1,-5840000000,139000000000,60400000000,7372537.721,403352.6945,576046.6914,-0.09495327243,0.570985299,0.8154505898
97,-0.8516515115,-0.5223123707,0.04335303079,1,-5840000000,139000000000,60400000000,7371837.499,407541.4134,582028.7951,-0.0959393389,0.5709310684,0.8153731406
98,-0.8516081353,-0.5223123921,0.04419664714,1,-5840000000,139000000000,60400000000,7371130.043,411729.7323,588010.3276,-0.09692531122,0.5708762776,0.8152948912
99,-0.8515639234,-0.5223124136,0.04504022016,1,-5840000000,139000000000,60400000000,7370415.354,415917.6472,593991.2832,-0.09791118842,0.5708209266,0.8152158419
100,-0.8515188759,-0.5223124352,0.04588374901,1,-5840000000,139000000000,60400000000,7369693.432,420105.1541,599971.6559,-0.09889696955,0.5707650154,0.8151359927
101,-0.8514729928,-0.5223124567,0.04672723284,1,-5840000000,139000000000,60400000000,7368964.279,424292.2486,605951.4399,-0.09988265365,0.5707085443,0.8150553435
102,-0.8514262742,-0.5223124783,0.04757067085,1,-5840000000,139000000000,60400000000,7368227.895,428478.9269,611930.6292,-0.1008682397,0.570651513,0.8149738946
